country_name,date,parameter,product,value,unit
Czech Republic,2/1/2010,Net Electricity Production,Combustible Renewables,143.253,GWh
Czech Republic,2/1/2010,Net Electricity Production,Other Combustible Non-Renewables,1.789,GWh
Czech Republic,2/1/2010,Net Electricity Production,Hydro,222.3,GWh
Czech Republic,2/1/2010,Net Electricity Production,Wind,23.162,GWh
Czech Republic,2/1/2010,Net Electricity Production,Solar,17.114,GWh
Czech Republic,2/1/2010,Net Electricity Production,Not Specified,6.5,GWh
Czech Republic,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",405.829,GWh
Czech Republic,2/1/2010,Total Imports,Electricity,688.759,GWh
Czech Republic,2/1/2010,Total Exports,Electricity,2026.816,GWh
Czech Republic,2/1/2010,Used for pumped storage,Electricity,52.453,GWh
Czech Republic,2/1/2010,Distribution Losses,Electricity,400.366,GWh
Czech Republic,2/1/2010,Final Consumption (Calculated),Electricity,5131.834,GWh
Denmark,2/1/2010,Net Electricity Production,Electricity,3780.837,GWh
Denmark,2/1/2010,Net Electricity Production,Total Combustible Fuels,3262.686,GWh
Denmark,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",1788.346,GWh
Denmark,2/1/2010,Net Electricity Production,Oil and Petroleum Products,81.394,GWh
Denmark,2/1/2010,Net Electricity Production,Natural Gas,831.393,GWh
Denmark,2/1/2010,Net Electricity Production,Combustible Renewables,483.008,GWh
Denmark,2/1/2010,Net Electricity Production,Other Combustible Non-Renewables,78.546,GWh
Denmark,2/1/2010,Net Electricity Production,Hydro,1.05,GWh
Denmark,2/1/2010,Net Electricity Production,Wind,516.934,GWh
Denmark,2/1/2010,Net Electricity Production,Solar,0.167,GWh
Denmark,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1001.159,GWh
Denmark,2/1/2010,Total Imports,Electricity,717,GWh
Denmark,2/1/2010,Total Exports,Electricity,1374.883,GWh
Denmark,2/1/2010,Distribution Losses,Electricity,248.543,GWh
Denmark,2/1/2010,Final Consumption (Calculated),Electricity,2874.412,GWh
Estonia,2/1/2010,Net Electricity Production,Electricity,1040.958,GWh
Estonia,2/1/2010,Net Electricity Production,Total Combustible Fuels,1020.362,GWh
Estonia,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",932.995,GWh
Estonia,2/1/2010,Net Electricity Production,Oil and Petroleum Products,3.304,GWh
Estonia,2/1/2010,Net Electricity Production,Natural Gas,24.421,GWh
Estonia,2/1/2010,Net Electricity Production,Combustible Renewables,59.642,GWh
Estonia,2/1/2010,Net Electricity Production,Hydro,1.261,GWh
Estonia,2/1/2010,Net Electricity Production,Wind,19.335,GWh
Estonia,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",80.238,GWh
Estonia,2/1/2010,Total Imports,Electricity,51.046,GWh
Estonia,2/1/2010,Total Exports,Electricity,267.938,GWh
Estonia,2/1/2010,Distribution Losses,Electricity,89.436,GWh
Estonia,2/1/2010,Final Consumption (Calculated),Electricity,734.63,GWh
Finland,2/1/2010,Net Electricity Production,Electricity,7518.686,GWh
Finland,2/1/2010,Net Electricity Production,Nuclear,1826.417,GWh
Finland,2/1/2010,Net Electricity Production,Total Combustible Fuels,4702.57,GWh
Finland,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",2449.45,GWh
Finland,2/1/2010,Net Electricity Production,Oil and Petroleum Products,50.482,GWh
Finland,2/1/2010,Net Electricity Production,Natural Gas,1208.51,GWh
Finland,2/1/2010,Net Electricity Production,Combustible Renewables,975.113,GWh
Finland,2/1/2010,Net Electricity Production,Other Combustible Non-Renewables,19.015,GWh
Finland,2/1/2010,Net Electricity Production,Hydro,945.368,GWh
Finland,2/1/2010,Net Electricity Production,Wind,20.068,GWh
Finland,2/1/2010,Net Electricity Production,Solar,0.179,GWh
Finland,2/1/2010,Net Electricity Production,Not Specified,24.083,GWh
Finland,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1940.728,GWh
Finland,2/1/2010,Total Imports,Electricity,1202.314,GWh
Finland,2/1/2010,Total Exports,Electricity,464.841,GWh
Finland,2/1/2010,Distribution Losses,Electricity,258.724,GWh
Finland,2/1/2010,Final Consumption (Calculated),Electricity,7997.435,GWh
France,2/1/2010,Net Electricity Production,Electricity,49776.519,GWh
France,2/1/2010,Net Electricity Production,Nuclear,36318.089,GWh
France,2/1/2010,Net Electricity Production,Total Combustible Fuels,6631.097,GWh
France,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",2811.52,GWh
France,2/1/2010,Net Electricity Production,Oil and Petroleum Products,589.881,GWh
France,2/1/2010,Net Electricity Production,Natural Gas,2538.328,GWh
France,2/1/2010,Net Electricity Production,Combustible Renewables,474.481,GWh
France,2/1/2010,Net Electricity Production,Other Combustible Non-Renewables,216.887,GWh
France,2/1/2010,Net Electricity Production,Hydro,5756.909,GWh
France,2/1/2010,Net Electricity Production,Wind,1002.742,GWh
France,2/1/2010,Net Electricity Production,Solar,17.265,GWh
France,2/1/2010,Net Electricity Production,Other Renewables,39.167,GWh
France,2/1/2010,Net Electricity Production,Not Specified,11.25,GWh
France,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",7290.564,GWh
France,2/1/2010,Total Imports,Electricity,2202.297,GWh
France,2/1/2010,Total Exports,Electricity,3295.328,GWh
France,2/1/2010,Used for pumped storage,Electricity,569.403,GWh
France,2/1/2010,Distribution Losses,Electricity,3273.987,GWh
France,2/1/2010,Final Consumption (Calculated),Electricity,44840.098,GWh
Germany,2/1/2010,Net Electricity Production,Electricity,51450.432,GWh
Germany,2/1/2010,Net Electricity Production,Nuclear,11010.01,GWh
Germany,2/1/2010,Net Electricity Production,Total Combustible Fuels,34277.96,GWh
Germany,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",22534.887,GWh
Germany,2/1/2010,Net Electricity Production,Oil and Petroleum Products,843.429,GWh
Germany,2/1/2010,Net Electricity Production,Natural Gas,8251.203,GWh
Germany,2/1/2010,Net Electricity Production,Combustible Renewables,2230.741,GWh
Germany,2/1/2010,Net Electricity Production,Other Combustible Non-Renewables,417.701,GWh
Germany,2/1/2010,Net Electricity Production,Hydro,1780.047,GWh
Germany,2/1/2010,Net Electricity Production,Wind,3695.588,GWh
Germany,2/1/2010,Net Electricity Production,Solar,533.211,GWh
Germany,2/1/2010,Net Electricity Production,Geothermal,2.086,GWh
Germany,2/1/2010,Net Electricity Production,Not Specified,151.53,GWh
Germany,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",8241.673,GWh
Germany,2/1/2010,Total Imports,Electricity,2771.487,GWh
Germany,2/1/2010,Total Exports,Electricity,5672.061,GWh
Germany,2/1/2010,Used for pumped storage,Electricity,568.884,GWh
Germany,2/1/2010,Distribution Losses,Electricity,2038.142,GWh
Germany,2/1/2010,Final Consumption (Calculated),Electricity,45942.832,GWh
Greece,2/1/2010,Net Electricity Production,Electricity,4174.369,GWh
Greece,2/1/2010,Net Electricity Production,Total Combustible Fuels,2960.964,GWh
Greece,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",1932.822,GWh
Greece,2/1/2010,Net Electricity Production,Oil and Petroleum Products,378.009,GWh
Greece,2/1/2010,Net Electricity Production,Natural Gas,630.26,GWh
Greece,2/1/2010,Net Electricity Production,Combustible Renewables,11.836,GWh
Greece,2/1/2010,Net Electricity Production,Other Combustible Non-Renewables,8.036,GWh
Greece,2/1/2010,Net Electricity Production,Hydro,941.434,GWh
Greece,2/1/2010,Net Electricity Production,Wind,258.804,GWh
Greece,2/1/2010,Net Electricity Production,Solar,13.167,GWh
Greece,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1225.241,GWh
Greece,2/1/2010,Total Imports,Electricity,553.875,GWh
Greece,2/1/2010,Total Exports,Electricity,234.264,GWh
Greece,2/1/2010,Used for pumped storage,Electricity,4.546,GWh
Greece,2/1/2010,Distribution Losses,Electricity,286.28,GWh
Greece,2/1/2010,Final Consumption (Calculated),Electricity,4203.155,GWh
Hungary,2/1/2010,Net Electricity Production,Electricity,3074.879,GWh
Hungary,2/1/2010,Net Electricity Production,Nuclear,1292.916,GWh
Hungary,2/1/2010,Net Electricity Production,Total Combustible Fuels,1715.493,GWh
Hungary,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",493.895,GWh
Hungary,2/1/2010,Net Electricity Production,Oil and Petroleum Products,37.352,GWh
Hungary,2/1/2010,Net Electricity Production,Natural Gas,1017.97,GWh
Hungary,2/1/2010,Net Electricity Production,Combustible Renewables,155.956,GWh
Hungary,2/1/2010,Net Electricity Production,Other Combustible Non-Renewables,10.32,GWh
Hungary,2/1/2010,Net Electricity Production,Hydro,17.25,GWh
Hungary,2/1/2010,Net Electricity Production,Wind,49.188,GWh
Hungary,2/1/2010,Net Electricity Production,Solar,0.032,GWh
Hungary,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",222.426,GWh
Hungary,2/1/2010,Total Imports,Electricity,652,GWh
Hungary,2/1/2010,Total Exports,Electricity,479,GWh
Hungary,2/1/2010,Distribution Losses,Electricity,319.085,GWh
Hungary,2/1/2010,Final Consumption (Calculated),Electricity,2928.794,GWh
Iceland,2/1/2010,Net Electricity Production,Electricity,1331.889,GWh
Iceland,2/1/2010,Net Electricity Production,Total Combustible Fuels,0.167,GWh
Iceland,2/1/2010,Net Electricity Production,Oil and Petroleum Products,0.167,GWh
Iceland,2/1/2010,Net Electricity Production,Hydro,987.579,GWh
Iceland,2/1/2010,Net Electricity Production,Geothermal,344.143,GWh
Iceland,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1331.722,GWh
Iceland,2/1/2010,Distribution Losses,Electricity,55.609,GWh
Iceland,2/1/2010,Final Consumption (Calculated),Electricity,1276.28,GWh
Ireland,2/1/2010,Net Electricity Production,Electricity,2337.359,GWh
Ireland,2/1/2010,Net Electricity Production,Total Combustible Fuels,2095.287,GWh
Ireland,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",593.278,GWh
Ireland,2/1/2010,Net Electricity Production,Oil and Petroleum Products,55.954,GWh
Ireland,2/1/2010,Net Electricity Production,Natural Gas,1418.878,GWh
Ireland,2/1/2010,Net Electricity Production,Combustible Renewables,27.177,GWh
Ireland,2/1/2010,Net Electricity Production,Hydro,91.526,GWh
Ireland,2/1/2010,Net Electricity Production,Wind,150.521,GWh
Ireland,2/1/2010,Net Electricity Production,Solar,0.024,GWh
Ireland,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",269.248,GWh
Ireland,2/1/2010,Total Imports,Electricity,107.59,GWh
Ireland,2/1/2010,Total Exports,Electricity,8.306,GWh
Ireland,2/1/2010,Used for pumped storage,Electricity,34.481,GWh
Ireland,2/1/2010,Distribution Losses,Electricity,181.746,GWh
Ireland,2/1/2010,Final Consumption (Calculated),Electricity,2220.416,GWh
Italy,2/1/2010,Net Electricity Production,Electricity,23085.595,GWh
Italy,2/1/2010,Net Electricity Production,Total Combustible Fuels,18273.417,GWh
Italy,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",3523.035,GWh
Italy,2/1/2010,Net Electricity Production,Oil and Petroleum Products,1721.636,GWh
Italy,2/1/2010,Net Electricity Production,Natural Gas,12110.127,GWh
Italy,2/1/2010,Net Electricity Production,Combustible Renewables,748.548,GWh
Italy,2/1/2010,Net Electricity Production,Other Combustible Non-Renewables,170.07,GWh
Italy,2/1/2010,Net Electricity Production,Hydro,3342.91,GWh
Italy,2/1/2010,Net Electricity Production,Wind,930.223,GWh
Italy,2/1/2010,Net Electricity Production,Solar,83.159,GWh
Italy,2/1/2010,Net Electricity Production,Geothermal,394.137,GWh
Italy,2/1/2010,Net Electricity Production,Not Specified,61.75,GWh
Italy,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",5498.977,GWh
Italy,2/1/2010,Total Imports,Electricity,4058.947,GWh
Italy,2/1/2010,Total Exports,Electricity,135.743,GWh
Italy,2/1/2010,Used for pumped storage,Electricity,276.716,GWh
Italy,2/1/2010,Distribution Losses,Electricity,1658.077,GWh
Italy,2/1/2010,Final Consumption (Calculated),Electricity,25074.007,GWh
Japan,2/1/2010,Net Electricity Production,Electricity,89283.698,GWh
Japan,2/1/2010,Net Electricity Production,Nuclear,21817.76,GWh
Japan,2/1/2010,Net Electricity Production,Total Combustible Fuels,59247.383,GWh
Japan,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",24443.796,GWh
Japan,2/1/2010,Net Electricity Production,Oil and Petroleum Products,7435.924,GWh
Japan,2/1/2010,Net Electricity Production,Natural Gas,25775.046,GWh
Japan,2/1/2010,Net Electricity Production,Combustible Renewables,1124.37,GWh
Japan,2/1/2010,Net Electricity Production,Other Combustible Non-Renewables,468.248,GWh
Japan,2/1/2010,Net Electricity Production,Hydro,5619.878,GWh
Japan,2/1/2010,Net Electricity Production,Wind,567.873,GWh
Japan,2/1/2010,Net Electricity Production,Solar,193.947,GWh
Japan,2/1/2010,Net Electricity Production,Geothermal,208.19,GWh
Japan,2/1/2010,Net Electricity Production,Not Specified,1628.667,GWh
Japan,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",7714.258,GWh
Japan,2/1/2010,Used for pumped storage,Electricity,507.482,GWh
Japan,2/1/2010,Distribution Losses,Electricity,4090.349,GWh
Japan,2/1/2010,Final Consumption (Calculated),Electricity,84685.868,GWh
Korea,2/1/2010,Net Electricity Production,Electricity,37799.962,GWh
Korea,2/1/2010,Net Electricity Production,Nuclear,10915.364,GWh
Korea,2/1/2010,Net Electricity Production,Total Combustible Fuels,26352.039,GWh
Korea,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",16459.778,GWh
Korea,2/1/2010,Net Electricity Production,Oil and Petroleum Products,1677.861,GWh
Korea,2/1/2010,Net Electricity Production,Natural Gas,8132.228,GWh
Korea,2/1/2010,Net Electricity Production,Combustible Renewables,67.92,GWh
Korea,2/1/2010,Net Electricity Production,Other Combustible Non-Renewables,14.252,GWh
Korea,2/1/2010,Net Electricity Production,Hydro,373.04,GWh
Korea,2/1/2010,Net Electricity Production,Wind,68.083,GWh
Korea,2/1/2010,Net Electricity Production,Solar,62.436,GWh
Korea,2/1/2010,Net Electricity Production,Not Specified,29,GWh
Korea,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",571.479,GWh
Korea,2/1/2010,Used for pumped storage,Electricity,213.293,GWh
Korea,2/1/2010,Distribution Losses,Electricity,1414.965,GWh
Korea,2/1/2010,Final Consumption (Calculated),Electricity,36171.705,GWh
Latvia,2/1/2010,Net Electricity Production,Electricity,491.297,GWh
Latvia,2/1/2010,Net Electricity Production,Total Combustible Fuels,369.086,GWh
Latvia,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",0.241,GWh
Latvia,2/1/2010,Net Electricity Production,Oil and Petroleum Products,0.241,GWh
Latvia,2/1/2010,Net Electricity Production,Natural Gas,360.637,GWh
Latvia,2/1/2010,Net Electricity Production,Combustible Renewables,7.966,GWh
Latvia,2/1/2010,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
Latvia,2/1/2010,Net Electricity Production,Hydro,119.102,GWh
Latvia,2/1/2010,Net Electricity Production,Wind,3.109,GWh
Latvia,2/1/2010,Net Electricity Production,Solar,0,GWh
Latvia,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",130.177,GWh
Latvia,2/1/2010,Total Imports,Electricity,237,GWh
Latvia,2/1/2010,Total Exports,Electricity,139.955,GWh
Latvia,2/1/2010,Used for pumped storage,Electricity,0,GWh
Latvia,2/1/2010,Distribution Losses,Electricity,54.422,GWh
Latvia,2/1/2010,Final Consumption (Calculated),Electricity,533.92,GWh
Lithuania,2/1/2010,Net Electricity Production,Electricity,717.949,GWh
Lithuania,2/1/2010,Net Electricity Production,Total Combustible Fuels,575.523,GWh
Lithuania,2/1/2010,Net Electricity Production,Oil and Petroleum Products,93.559,GWh
Lithuania,2/1/2010,Net Electricity Production,Natural Gas,460.708,GWh
Lithuania,2/1/2010,Net Electricity Production,Combustible Renewables,21.257,GWh
Lithuania,2/1/2010,Net Electricity Production,Hydro,103.759,GWh
Lithuania,2/1/2010,Net Electricity Production,Wind,18.583,GWh
Lithuania,2/1/2010,Net Electricity Production,Not Specified,20.083,GWh
Lithuania,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",143.599,GWh
Lithuania,2/1/2010,Total Imports,Electricity,545,GWh
Lithuania,2/1/2010,Total Exports,Electricity,274.251,GWh
Lithuania,2/1/2010,Used for pumped storage,Electricity,104.795,GWh
Lithuania,2/1/2010,Distribution Losses,Electricity,90.085,GWh
Lithuania,2/1/2010,Final Consumption (Calculated),Electricity,793.817,GWh
Luxembourg,2/1/2010,Net Electricity Production,Electricity,367.81,GWh
Luxembourg,2/1/2010,Net Electricity Production,Nuclear,0,GWh
Luxembourg,2/1/2010,Net Electricity Production,Total Combustible Fuels,251.722,GWh
Luxembourg,2/1/2010,Net Electricity Production,"Coal, Peat and Manufactured Gases",0,GWh
Luxembourg,2/1/2010,Net Electricity Production,Oil and Petroleum Products,0.044,GWh
Luxembourg,2/1/2010,Net Electricity Production,Natural Gas,240.896,GWh
Luxembourg,2/1/2010,Net Electricity Production,Combustible Renewables,6.951,GWh
Luxembourg,2/1/2010,Net Electricity Production,Other Combustible Non-Renewables,3.831,GWh
Luxembourg,2/1/2010,Net Electricity Production,Hydro,108.78,GWh
Luxembourg,2/1/2010,Net Electricity Production,Wind,6.298,GWh
Luxembourg,2/1/2010,Net Electricity Production,Solar,1.011,GWh
Luxembourg,2/1/2010,Net Electricity Production,Geothermal,0,GWh
Luxembourg,2/1/2010,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",123.04,GWh
Luxembourg,2/1/2010,Total Imports,Electricity,573.328,GWh
Luxembourg,2/1/2010,Total Exports,Electricity,257.372,GWh
Luxembourg,2/1/2010,Used for pumped storage,Electricity,141.676,GWh
Luxembourg,2/1/2010,Distribution Losses,Electricity,10.612,GWh
Luxembourg,2/1/2010,Final Consumption (Calculated),Electricity,531.479,GWh
Mexico,2/1/2010,Net Electricity Production,Electricity,18085.359,GWh
